31,2021-06-11 02:39:32,01F0578S,2021-06-11 02:39:32,01F0578S,1.650,Y,2021-06-11 02:39:32+01F0578S
32,2021-06-11 02:01:18,01F0005S,2021-06-11 02:18:41,01H0305S,33.020,Y,2021-06-11 02:01:18+01F0005S; 2021-06-11 02:02:09+01F0017S; 2021-06-11 02:02:50+01F0029S; 2021-06-11 02:04:41+01F0061S; 2021-06-11 02:06:50+01F0099S; 2021-06-11 02:10:29+01H0163S; 2021-06-11 02:12:56+01H0206S; 2021-06-11 02:18:41+01H0305S
31,2021-06-11 02:52:44,03F0525N,2021-06-11 03:04:35,03F0338N,23.300,Y,2021-06-11 02:52:44+03F0525N; 2021-06-11 02:54:22+03F0498N; 2021-06-11 02:57:25+03F0447N; 2021-06-11 03:00:51+03F0394N; 2021-06-11 03:04:35+03F0338N
42,2021-06-11 02:07:08,03A0015N,2021-06-11 02:07:08,03A0015N,3.600,Y,2021-06-11 02:07:08+03A0015N
31,2021-06-11 02:12:21,01F0511N,2021-06-11 02:12:21,01F0511N,3.400,Y,2021-06-11 02:12:21+01F0511N
31,2021-06-11 02:17:46,01F0413N,2021-06-11 02:25:57,01H0271N,15.400,Y,2021-06-11 02:17:46+01F0413N; 2021-06-11 02:19:52+01F0376N; 2021-06-11 02:22:02+01F0339N; 2021-06-11 02:25:57+01H0271N
31,2021-06-11 02:15:31,01F0681S,2021-06-11 02:15:31,01F0681S,1.900,Y,2021-06-11 02:15:31+01F0681S
32,2021-06-11 02:13:22,01F2089S,2021-06-11 02:13:22,01F2089S,3.300,Y,2021-06-11 02:13:22+01F2089S
5,2021-06-11 02:04:53,01F1664S,2021-06-11 02:37:19,01F2089S,45.500,Y,2021-06-11 02:04:53+01F1664S; 2021-06-11 02:07:33+01F1699S; 2021-06-11 02:13:04+01F1774S; 2021-06-11 02:15:10+01F1802S; 2021-06-11 02:17:57+01F1839S; 2021-06-11 02:23:01+01F1906S; 2021-06-11 02:27:06+01F1960S; 2021-06-11 02:31:04+01F2011S; 2021-06-11 02:37:19+01F2089S
31,2021-06-11 02:01:14,01F0467S,2021-06-11 02:04:01,01F0511S,11.000,Y,2021-06-11 02:01:14+01F0467S; 2021-06-11 02:04:01+01F0511S
31,2021-06-11 02:27:12,01F0511N,2021-06-11 02:27:12,01F0511N,3.400,Y,2021-06-11 02:27:12+01F0511N
42,2021-06-11 02:29:48,01F3525N,2021-06-11 03:00:46,01F3083N,52.500,Y,2021-06-11 02:29:48+01F3525N; 2021-06-11 02:34:18+01F3460N; 2021-06-11 02:38:32+01F3398N; 2021-06-11 02:40:52+01F3366N; 2021-06-11 02:46:31+01F3286N; 2021-06-11 02:48:53+01F3252N; 2021-06-11 02:50:39+01F3227N; 2021-06-11 02:53:31+01F3185N; 2021-06-11 02:57:42+01F3126N; 2021-06-11 03:00:46+01F3083N
31,2021-06-11 02:47:16,01F0293S,2021-06-11 02:47:16,01F0293S,6.000,Y,2021-06-11 02:47:16+01F0293S
42,2021-06-11 02:16:34,01F1621N,2021-06-11 03:56:35,01F0213N,148.700,Y,2021-06-11 02:16:34+01F1621N; 2021-06-11 02:20:10+01F1572N; 2021-06-11 02:28:52+01F1465N; 2021-06-11 02:33:45+01F1389N; 2021-06-11 02:40:01+01F1292N; 2021-06-11 02:52:34+01F1123N; 2021-06-11 02:57:26+01F1045N; 2021-06-11 03:01:48+01F0979N; 2021-06-11 03:03:28+01F0956N; 2021-06-11 03:05:35+01F0928N; 2021-06-11 03:08:47+01F0880N; 2021-06-11 03:18:05+01F0750N; 2021-06-11 03:21:25+01F0699N; 2021-06-11 03:22:46+01F0681N; 2021-06-11 03:23:56+01F0664N; 2021-06-11 03:26:04+01F0633N; 2021-06-11 03:29:24+01F0584N; 2021-06-11 03:31:14+01F0557N; 2021-06-11 03:32:54+01F0532N; 2021-06-11 03:34:21+01F0511N; 2021-06-11 03:37:18+01F0467N; 2021-06-11 03:42:17+01F0413N; 2021-06-11 03:45:01+01F0376N; 2021-06-11 03:47:49+01F0339N; 2021-06-11 03:50:59+01F0293N; 2021-06-11 03:53:33+01F0256N; 2021-06-11 03:55:08+01F0233N; 2021-06-11 03:56:35+01F0213N
32,2021-06-11 02:04:02,01F3686S,2021-06-11 02:04:02,01F3686S,2.200,Y,2021-06-11 02:04:02+01F3686S
